text,label
When it works I love it It is very sporadic Just last night it stopped after a few minutes Very frustrating especially when you are using it to relax before you go to sleep,Stopped_working
I liked this appsounded better than the othersbut now it does not play,Stopped_working
This skill worked at first but now Alexa just says it is enabled but not available It has not been available for months I tried disabling and reenabling but it still does not work,Stopped_working
Installed but when I ask to launch she says it is no longer available,Stopped_working
Instructions do not work after step 2,Stopped_working
what is going on It has not worked for the last few weeks,Stopped_working
Worked well for three months now no longer works,Stopped_working
This app worked for one day and has not since,Stopped_working
no clue why but about a month ago this just stopped working ive tried everythinf bitnit just doesnt work,Stopped_working
stopped working again,Stopped_working
Worked great for a little while but now nothing,Stopped_working
it was not anymore,Stopped_working
Same as most other reviews here it worked once and it stopped working afterwards,Stopped_working
used to work not anymore,Stopped_working
Ive been using this for a year then all of a sudden today it does not work anymore now all of a sudden it does not know which TV I am talking about even though I only have it connected to one TV,Stopped_working
This was my favorite skill About a month ago it stopped working Ive tried every trick to get it to work again and it just wont So frustrating,Stopped_working
Not sure why this stopped working but it did This is Very bad,Stopped_working
Turning in my TV or AppleTV via alexa was cool but it stopped working and even though I have relinked the acclunts it doesnt work anymore,Stopped_working
Was working fine now does not work anymore said it could not fine the device in my accountreally piss off,Stopped_working
NO part of this app works correctly Why,Stopped_working
Stopped working after getting new router tried everything Cannot get it back online,Stopped_working
Works once and that is it Worthless,Stopped_working
does not work properly anymore It will disarm alarm but will no longer alarmusing same phrase as before,Stopped_working
The bulbs conected for about five seconds then would not work any more,Stopped_working
My philips hue worked for a long time with alexa now it is not and am not happy right now,Stopped_working
It used to work with my St plug but suddenly stopped working Tried setting up with different accounts but still no go I am so frustrated,Stopped_working
What The F alexa this randomly stopped working fail,Stopped_working
like others its stopped workingb recently,Stopped_working
As of 1123 Mine no loner work,Stopped_working
I have an Echo Spot used it to check my cameras but it stopped working several weeks ago Amcrest is a mess,Stopped_working
disappointed that the stopped allowing the devices to work,Stopped_working
When it worked it was great Then it stopped,Stopped_working
No longer works as,Stopped_working
Out of nowhere my stplugs stopped working in the Alexa App Why,Stopped_working
Had linited functionality at best worked for three monthd now suddenly stopped working,Stopped_working
No longer works Keeps saying Philips Hue is not responding can not get it to work,Stopped_working
Does not work since somfy took over,Stopped_working
everything worked no problems then the app updated now nothing works,Stopped_working
was working with the Alexa app then it just stopped working one daycant figure out why,Stopped_working
Worked twice then stopped,Stopped_working
Worked until a few weeks agonow nothing Says hub is not responding,Stopped_working
worked great for five months now it will not connect,Stopped_working
It works one day but not the next So frustrating,Stopped_working
Used to work last year but has stopped working since last few months,Stopped_working
not turning on my tv anymore,Stopped_working
my sonos used to work thru slexa commands but now i get nothing not even an error message,Stopped_working
it worked when I first enabled it but now it says I do not have a Tile account even though it is linked,Stopped_working
